Time,WS,v_europeo_ifs,v_gfs,v_meteoblue,WD,d_europeo_ifs,d_gfs,d_meteoblue
2025-02-28 22:00:00,0.179,3.64,2.51,4.504442,276.9,189,185,182.5448
2025-02-28 23:00:00,0.063,3.15,2.3,4.1,16.83,183,182,180.0
2025-03-01 00:00:00,0.445,2.8,2.41,3.6,74.3,183,175,180.0
2025-03-01 01:00:00,0.201,2.72,2.42,3.1,86.3,186,173,180.0
2025-03-01 02:00:00,0.408,2.68,2.35,2.7018514,107.9,189,168,177.8789
2025-03-01 03:00:00,0.153,2.35,2.14,2.1023796,138.4,180,169,177.27368
2025-03-01 04:00:00,0.774,1.92,1.94,1.7029387,152.9,173,168,176.63354
2025-03-01 05:00:00,0.0,1.31,1.82,1.3038404,0.0,162,171,175.60129
2025-03-01 06:00:00,1.26,0.99,1.87,1.104536,131.4,150,164,174.80557
2025-03-01 07:00:00,0.657,0.85,1.71,0.9055385,163.7,140,159,173.6598
2025-03-01 08:00:00,0.928,1.14,1.49,0.44721362,303.0,142,160,153.43495
2025-03-01 09:00:00,1.197,1.17,1.04,0.5830952,310.7,133,163,239.03624
2025-03-01 10:00:00,1.637,0.78,0.58,1.7262677,293.2,140,239,259.992
2025-03-01 11:00:00,2.423,0.59,1.2,3.3376637,350.9,290,270,261.38434
2025-03-01 12:00:00,3.338,1.27,1.88,4.2720017,313.7,279,295,253.68616
2025-03-01 13:00:00,2.72,2.02,3.26,5.056679,314.0,261,297,245.46228
2025-03-01 14:00:00,3.68,3.16,4.22,5.6035705,294.3,239,292,235.1755
2025-03-01 15:00:00,3.487,4.07,3.85,5.9396963,299.3,224,279,225.0
2025-03-01 16:00:00,3.236,4.34,2.96,5.860034,302.6,218,258,216.67435
2025-03-01 17:00:00,2.896,4.27,2.77,5.7801385,296.7,215,229,210.11374
2025-03-01 18:00:00,1.645,4.3,3.55,5.189412,285.9,209,202,205.08359
2025-03-01 19:00:00,2.572,4.01,5.0,4.464303,180.5,203,179,195.5928
2025-03-01 20:00:00,1.382,3.53,4.81,3.8052595,144.3,196,184,183.01279
2025-03-01 21:00:00,1.204,3.12,2.86,3.0,155.0,186,192,180.0
2025-03-01 22:00:00,0.247,2.45,2.04,2.7,115.7,178,191,180.0
2025-03-01 23:00:00,0.423,2.45,2.0,2.6,128.9,181,183,180.0
2025-03-02 00:00:00,0.997,2.3,2.01,2.408319,143.4,182,186,184.76364
2025-03-02 01:00:00,1.101,2.15,2.12,2.3194828,146.3,179,188,187.43141
2025-03-02 02:00:00,0.688,2.11,2.1,2.109502,143.1,185,180,185.44034
2025-03-02 03:00:00,0.638,1.81,1.92,1.7,151.4,186,171,180.0
2025-03-02 04:00:00,1.771,1.41,1.9,1.2369317,168.7,174,162,165.96376
2025-03-02 05:00:00,0.514,1.15,1.88,0.82462114,166.3,178,155,165.96376
2025-03-02 06:00:00,0.478,1.03,1.75,0.70710677,335.8,166,156,171.8699
2025-03-02 07:00:00,1.013,0.92,1.43,0.4,346.8,151,155,180.0
2025-03-02 08:00:00,0.495,0.86,0.95,0.44721362,3.471,144,198,296.56506
2025-03-02 09:00:00,1.262,0.36,1.03,1.6,317.5,196,241,270.0
2025-03-02 10:00:00,1.184,1.35,0.81,2.745906,316.0,274,263,259.50854
2025-03-02 11:00:00,1.33,1.22,1.28,3.008322,321.1,261,309,254.57785
2025-03-02 12:00:00,1.298,0.92,2.64,3.275668,325.1,292,323,257.66092
2025-03-02 13:00:00,1.986,1.89,4.55,4.0792155,271.2,328,327,258.69006
2025-03-02 14:00:00,1.934,3.01,5.94,4.8703184,278.6,317,315,250.82098
2025-03-02 15:00:00,2.309,3.57,5.06,5.215362,297.9,292,308,237.52881
2025-03-02 16:00:00,2.767,4.2,4.53,5.091169,277.4,261,301,225.0
2025-03-02 17:00:00,3.126,4.36,3.1,4.770744,302.3,238,285,213.02386
2025-03-02 18:00:00,2.247,4.0,1.89,4.701064,297.0,221,238,203.83875
2025-03-02 19:00:00,2.513,3.16,1.6,4.464303,305.1,209,180,195.5928
2025-03-02 20:00:00,0.907,2.94,1.7,3.8209946,105.7,201,183,186.009
2025-03-02 21:00:00,1.027,2.8,1.12,3.5128336,148.5,182,190,175.1009
2025-03-02 22:00:00,1.082,2.39,2.0,3.1400635,141.6,196,177,170.83765
2025-03-02 23:00:00,2.147,3.01,2.5,2.8442926,170.6,184,178,169.87534
2025-03-03 00:00:00,1.394,2.98,2.6,2.6476402,149.2,172,178,169.11447
2025-03-03 01:00:00,0.875,2.86,2.63,2.8442926,149.5,176,171,169.87534
2025-03-03 02:00:00,0.259,3.16,2.6,3.1780496,183.2,185,164,167.27565
2025-03-03 03:00:00,1.024,2.91,2.33,2.8160257,135.7,185,170,163.49564
2025-03-03 04:00:00,0.945,2.7,2.33,2.2472203,125.2,169,170,159.14554
2025-03-03 05:00:00,1.183,2.38,2.47,1.9313208,130.7,172,166,158.7495
2025-03-03 06:00:00,1.969,2.15,2.47,2.0248456,143.1,179,159,159.77515
2025-03-03 07:00:00,1.835,1.82,2.59,2.1095023,139.4,172,152,148.57043
2025-03-03 08:00:00,0.18,1.46,2.02,1.3038405,114.7,174,171,147.52881
2025-03-03 09:00:00,2.09,1.2,1.93,1.3000001,336.7,180,159,202.61987
2025-03-03 10:00:00,2.108,0.97,1.34,2.4413111,330.0,215,207,214.99202
2025-03-03 11:00:00,2.627,1.3,1.41,3.4999998,332.3,208,225,216.8699
2025-03-03 12:00:00,2.363,1.91,1.97,4.920366,348.9,200,246,217.56859
2025-03-03 13:00:00,3.987,2.55,2.64,5.8309517,345.3,203,241,210.96376
2025-03-03 14:00:00,2.98,3.7,3.52,6.536819,340.3,215,235,209.31001
2025-03-03 15:00:00,3.141,5.12,5.22,7.2449985,299.9,212,216,206.21138
2025-03-03 16:00:00,2.889,5.13,6.26,8.011242,244.1,210,207,204.32558
2025-03-03 17:00:00,3.687,5.57,6.13,8.159657,164.4,208,204,199.32318
2025-03-03 18:00:00,2.501,6.09,6.93,7.8339005,170.3,204,207,194.03624
2025-03-03 19:00:00,1.69,5.39,7.06,6.4938436,168.0,199,196,189.75243
2025-03-03 20:00:00,1.682,5.12,6.43,5.4332314,165.8,195,195,186.3402
2025-03-03 21:00:00,2.163,5.15,3.91,5.315073,165.0,191,193,184.31602
2025-03-03 22:00:00,0.931,4.0,3.67,4.9,147.9,189,191,180.0
2025-03-03 23:00:00,1.563,3.52,4.18,4.418144,144.2,187,191,174.80557
2025-03-04 00:00:00,1.613,3.12,2.65,3.3734255,146.7,174,169,168.02386
2025-03-04 01:00:00,1.132,2.51,2.4,2.5317976,133.5,175,178,170.90973
2025-03-04 02:00:00,0.596,2.25,2.5,2.209072,126.1,179,164,174.80557
2025-03-04 03:00:00,0.888,2.01,2.3,2.1213202,124.6,176,178,171.8699
2025-03-04 04:00:00,0.052,1.95,2.41,2.280351,71.29,183,175,164.74487
2025-03-04 05:00:00,0.543,1.9,2.52,2.118962,106.2,178,173,160.70996
2025-03-04 06:00:00,1.077,1.97,2.42,2.0248456,133.9,173,173,159.77515
2025-03-04 07:00:00,0.109,1.98,2.26,1.6155494,219.8,164,167,158.1986
2025-03-04 08:00:00,0.496,1.73,2.01,1.6,143.4,158,174,180.0
2025-03-04 09:00:00,1.277,1.38,1.73,2.0124612,304.6,136,170,206.56505
2025-03-04 10:00:00,1.775,0.58,1.43,3.0232434,343.2,121,192,214.2157
2025-03-04 11:00:00,1.833,0.61,2.1,4.2720017,338.6,235,205,212.57407
2025-03-04 12:00:00,2.299,1.32,2.61,5.4589376,336.2,217,212,208.44293
2025-03-04 13:00:00,3.367,2.46,3.26,6.397656,338.9,207,207,204.96278
2025-03-04 14:00:00,2.835,3.64,3.97,7.291776,335.5,207,214,205.1593
2025-03-04 15:00:00,1.523,4.65,4.38,7.920227,331.0,207,215,204.62357
2025-03-04 16:00:00,2.242,5.84,5.83,8.523497,232.5,208,211,202.05107
2025-03-04 17:00:00,3.28,6.53,7.16,8.823264,189.6,207,207,197.8189
2025-03-04 18:00:00,3.22,6.97,7.65,8.516455,179.7,203,206,195.66817
2025-03-04 19:00:00,1.161,6.9,7.22,8.041144,203.2,201,202,190.75096
2025-03-04 20:00:00,1.385,6.15,5.55,6.926038,149.7,198,194,184.96974
2025-03-04 21:00:00,2.058,5.59,2.89,5.8034477,148.6,190,194,181.97493
2025-03-04 22:00:00,1.552,5.28,2.35,4.4,166.9,187,192,180.0
2025-03-04 23:00:00,1.609,4.2,2.2,3.3376637,139.7,181,183,171.38435
2025-03-05 00:00:00,0.116,3.11,1.9,2.6925821,96.1,174,177,164.9315
2025-03-05 01:00:00,1.454,2.31,1.65,2.34094,141.6,174,166,160.01689
2025-03-05 02:00:00,0.037,2.12,1.3,2.236068,357.0,165,148,153.43495
2025-03-05 03:00:00,0.286,2.26,1.12,1.9235384,65.35,152,80,152.10272
2025-03-05 04:00:00,0.32,1.91,0.98,1.4764823,131.5,147,66,151.69923
2025-03-05 05:00:00,1.136,1.28,0.86,0.98994946,120.7,141,54,135.0
2025-03-05 06:00:00,0.443,0.71,0.64,0.82462114,132.6,141,51,104.03624
2025-03-05 07:00:00,0.725,0.28,0.28,0.94868326,113.6,135,45,71.56504
2025-03-05 08:00:00,0.691,0.21,0.36,1.5033296,132.8,135,56,3.8140564
2025-03-05 09:00:00,1.982,0.29,1.27,2.1095023,342.6,121,315,328.57043
2025-03-05 10:00:00,3.696,1.8,2.34,3.0,336.5,2,320,306.8699
2025-03-05 11:00:00,3.241,2.62,2.92,3.2649658,329.5,8,329,297.34985
2025-03-05 12:00:00,1.935,3.15,4.33,3.1780498,289.1,2,320,294.14554
2025-03-05 13:00:00,2.475,3.35,5.25,3.420526,310.3,357,320,285.25513
2025-03-05 14:00:00,3.168,3.41,5.39,3.8013155,330.1,357,320,271.50745
2025-03-05 15:00:00,3.159,3.37,5.32,3.9204593,330.3,348,332,264.14398
2025-03-05 16:00:00,3.007,3.32,5.78,3.945884,329.8,339,330,261.25385
2025-03-05 17:00:00,2.987,3.0,5.52,3.733631,334.7,327,328,262.30396
2025-03-05 18:00:00,2.254,2.48,4.36,3.306055,329.3,313,323,266.53177
2025-03-05 19:00:00,1.907,1.91,3.14,2.4020824,341.1,303,323,272.38596
2025-03-05 20:00:00,1.11,1.17,2.3,1.7262677,274.4,310,326,280.008
2025-03-05 21:00:00,0.787,0.74,1.63,0.8544004,266.8,340,317,290.55603
2025-03-05 22:00:00,0.645,0.45,0.72,0.41231057,282.7,27,304,284.03625
2025-03-05 23:00:00,1.068,0.67,0.54,0.2,268.2,48,68,270.0
2025-03-06 00:00:00,0.968,1.12,0.85,0.22360681,271.1,63,225,26.565033
2025-03-06 01:00:00,0.771,0.9,0.71,0.6,273.0,71,225,360.0
2025-03-06 02:00:00,0.978,0.86,1.08,0.7615773,249.9,83,146,336.8014
2025-03-06 03:00:00,0.599,0.4,0.95,0.82462114,229.8,97,108,345.96375
2025-03-06 04:00:00,1.38,0.3,1.04,0.9,240.7,99,107,360.0
2025-03-06 05:00:00,0.787,0.25,0.67,1.0049876,316.7,101,117,354.28943
2025-03-06 06:00:00,0.744,0.2,0.82,0.94868326,170.9,90,104,341.56506
2025-03-06 07:00:00,1.012,0.25,0.61,1.0440307,256.8,281,99,343.30075
2025-03-06 08:00:00,0.0,0.7,0.61,1.2,0.0,274,279,360.0
2025-03-06 09:00:00,0.822,1.3,0.92,1.7,340.3,32,311,360.0
2025-03-06 10:00:00,0.803,1.39,1.64,2.0880613,333.6,26,322,343.30075
2025-03-06 11:00:00,1.649,1.85,3.08,2.758623,305.2,357,324,313.5312
2025-03-06 12:00:00,2.215,2.0,4.22,3.2202485,324.9,357,324,295.76935
2025-03-06 13:00:00,1.859,2.55,5.3,3.6055512,320.5,2,316,289.44003
2025-03-06 14:00:00,1.869,2.91,5.73,4.0261645,324.0,348,316,284.3814
2025-03-06 15:00:00,1.429,3.3,5.38,4.2579336,265.7,338,317,279.46234
2025-03-06 16:00:00,1.598,3.3,5.17,4.3104525,294.3,325,311,273.9909
2025-03-06 17:00:00,1.815,3.1,4.63,4.20119,311.3,308,303,271.36392
2025-03-06 18:00:00,0.564,2.82,3.91,3.7013512,291.2,297,302,271.54816
2025-03-06 19:00:00,0.459,2.58,3.55,2.8017852,301.6,288,292,272.0454
2025-03-06 20:00:00,0.494,2.1,2.6,1.7262677,345.1,288,286,280.008
2025-03-06 21:00:00,0.409,1.33,1.43,1.3341664,84.4,290,295,282.99463
2025-03-06 22:00:00,0.834,0.43,0.91,1.2,157.1,339,276,270.0
2025-03-06 23:00:00,1.302,0.36,0.36,0.8,143.4,106,124,270.0
2025-03-07 00:00:00,1.22,0.71,1.0,0.31622776,132.6,129,96,288.43497
2025-03-07 01:00:00,0.774,1.06,1.5,0.2,119.2,139,86,360.0
2025-03-07 02:00:00,0.909,0.72,0.32,0.1,133.5,155,108,360.0
2025-03-07 03:00:00,0.483,0.6,0.71,0.31622776,116.0,156,135,251.56506
2025-03-07 04:00:00,2.13,0.63,0.92,0.70710677,148.4,162,193,225.0
2025-03-07 05:00:00,1.41,0.85,1.1,1.1401755,129.9,159,180,217.87498
2025-03-07 06:00:00,0.323,0.81,1.53,1.2529964,108.3,173,169,208.61046
2025-03-07 07:00:00,1.348,1.15,2.2,0.8,132.3,185,141,180.0
2025-03-07 08:00:00,1.356,1.05,2.12,1.5,149.0,175,135,89.99999
2025-03-07 09:00:00,0.464,1.49,1.44,0.5,20.5,160,124,216.8699
2025-03-07 10:00:00,2.176,0.81,0.36,2.2203603,336.8,83,214,234.16235
2025-03-07 11:00:00,1.594,0.35,0.58,3.3015149,340.2,8,301,234.86581
2025-03-07 12:00:00,2.413,1.96,2.53,4.3011627,345.2,274,261,234.46233
2025-03-07 13:00:00,3.282,2.62,3.35,5.108816,357.6,246,260,229.76364
2025-03-07 14:00:00,3.202,3.79,4.17,5.879626,311.6,234,240,221.55261
2025-03-07 15:00:00,2.915,5.36,6.38,6.860029,299.1,220,229,210.67728
2025-03-07 16:00:00,1.684,5.96,7.38,7.66942,199.9,215,213,202.21759
2025-03-07 17:00:00,3.764,6.29,7.98,8.036168,147.3,210,202,196.63095
2025-03-07 18:00:00,2.456,6.07,8.38,7.8262377,178.1,200,197,190.30484
2025-03-07 19:00:00,1.934,5.69,7.98,7.1112585,132.3,195,192,183.22452
2025-03-07 20:00:00,1.168,4.77,6.8,6.3007936,169.2,193,197,180.90938
2025-03-07 21:00:00,2.838,5.27,5.34,6.0133185,184.0,184,193,176.18593
2025-03-07 22:00:00,1.619,4.68,5.02,6.428064,183.5,186,186,174.64418
2025-03-07 23:00:00,1.589,4.85,4.42,6.618912,155.0,181,185,175.66768
2025-03-08 00:00:00,1.534,4.65,3.51,6.449806,162.1,181,185,172.87498
2025-03-08 01:00:00,2.145,4.71,3.11,6.067125,172.3,176,186,171.46924
2025-03-08 02:00:00,1.565,5.08,3.0,5.8694124,152.6,174,178,171.17963
2025-03-08 03:00:00,0.076,4.77,2.81,5.9841456,14.39,175,176,170.38026
2025-03-08 04:00:00,0.69,4.57,2.84,5.6089215,113.7,175,170,168.69006
2025-03-08 05:00:00,0.601,3.96,2.98,5.0447993,5.479,176,166,166.23921
2025-03-08 06:00:00,0.0,3.91,2.93,4.588028,0.0,177,172,163.53998
2025-03-08 07:00:00,1.193,3.81,3.01,4.2059484,147.1,177,165,161.99583
2025-03-08 08:00:00,1.012,3.66,2.84,3.8327534,327.1,177,170,172.50414
2025-03-08 09:00:00,2.131,3.16,2.75,4.3104525,341.5,175,161,183.9909
2025-03-08 10:00:00,1.965,3.0,2.6,4.9030604,355.0,180,178,191.7683
2025-03-08 11:00:00,2.783,3.1,3.42,6.016644,356.4,177,187,195.42216
2025-03-08 12:00:00,2.046,3.8,4.15,7.227724,346.2,182,195,194.42078
2025-03-08 13:00:00,1.966,4.52,5.57,8.17435,350.2,190,201,194.88626
2025-03-08 14:00:00,2.265,5.14,6.41,8.448077,300.7,198,203,196.50436
2025-03-08 15:00:00,2.542,5.66,6.77,8.516455,19.51,199,211,195.66817
2025-03-08 16:00:00,2.682,5.9,7.26,8.489994,350.2,202,210,195.01836
2025-03-08 17:00:00,1.457,6.16,7.29,8.246211,252.9,201,209,194.03624
2025-03-08 18:00:00,2.482,6.2,6.99,7.8447433,175.5,198,204,191.02345
2025-03-08 19:00:00,0.837,5.79,6.54,6.4629717,155.9,197,203,188.00473
2025-03-08 20:00:00,1.052,4.97,3.86,5.500909,140.7,193,201,181.04163
2025-03-08 21:00:00,0.29,5.06,2.9,4.2107005,127.8,184,182,175.91438
2025-03-08 22:00:00,1.285,4.01,2.6,3.8470767,13.78,176,180,171.02737
2025-03-08 23:00:00,0.0,3.57,2.45,3.3241541,0.0,174,168,164.29137
2025-03-09 00:00:00,0.207,3.51,2.28,3.383785,100.7,169,165,161.02959
2025-03-09 01:00:00,0.009,3.42,2.02,3.3241541,324.5,168,160,164.29137
2025-03-09 02:00:00,0.287,3.42,1.63,3.2280025,78.37,173,169,163.81079
2025-03-09 03:00:00,0.0,3.41,2.19,2.6925824,0.0,177,156,158.1986
2025-03-09 04:00:00,0.451,3.15,2.15,2.3323808,123.5,182,158,149.03624
2025-03-09 05:00:00,0.067,2.9,2.06,1.9416488,91.5,180,166,145.49147
2025-03-09 06:00:00,0.0,2.82,2.1,1.5,0.0,173,155,143.1301
2025-03-09 07:00:00,0.315,2.12,1.66,1.1661904,131.3,172,147,120.96376
2025-03-09 08:00:00,0.089,1.65,0.14,0.781025,7.383,166,225,140.19443
2025-03-09 09:00:00,1.334,1.1,1.2,1.0770329,282.5,120,312,291.8014
2025-03-09 10:00:00,2.396,1.4,2.25,2.147091,328.4,2,339,297.75854
2025-03-09 11:00:00,2.209,2.33,3.67,3.0413814,315.3,9,334,297.40756
2025-03-09 12:00:00,1.338,2.93,4.3,3.5341196,287.1,9,329,295.11484
2025-03-09 13:00:00,2.979,2.96,4.91,3.8078866,329.4,355,327,293.1986
2025-03-09 14:00:00,2.65,3.27,5.2,3.7696154,340.6,341,322,291.8014
2025-03-09 15:00:00,3.377,3.52,5.02,3.757659,348.8,337,329,295.2011
2025-03-09 16:00:00,3.607,3.22,5.16,3.7161808,332.1,334,324,293.80597
2025-03-09 17:00:00,2.802,2.67,4.5,3.1953092,347.0,330,323,290.1363
2025-03-09 18:00:00,2.089,2.21,3.89,2.6476402,350.1,322,318,280.88553
2025-03-09 19:00:00,2.192,1.84,3.18,1.811077,349.8,315,314,276.34018
2025-03-09 20:00:00,0.362,1.36,1.84,1.118034,19.8,306,311,280.30487
2025-03-09 21:00:00,0.221,0.85,1.17,0.5830952,116.7,320,290,300.96378
2025-03-09 22:00:00,0.475,0.79,0.41,0.22360681,128.8,18,256,296.56506
2025-03-09 23:00:00,0.287,0.81,0.36,0.0,140.4,79,214,180.0
2025-03-10 00:00:00,0.324,1.56,0.36,0.1,123.0,96,146,180.0
2025-03-10 01:00:00,0.286,1.25,0.51,0.5,110.2,113,191,216.8699
2025-03-10 02:00:00,0.231,0.64,0.71,0.53851646,111.8,135,172,201.8014
2025-03-10 03:00:00,0.279,0.22,0.36,0.2,126.7,153,146,180.0
2025-03-10 04:00:00,0.462,0.07,0.86,0.14142136,126.4,135,36,44.999985
2025-03-10 05:00:00,1.027,0.16,1.28,0.53851646,128.2,162,321,21.801407
2025-03-10 06:00:00,1.506,0.07,1.14,0.50990194,121.5,135,345,11.309921
2025-03-10 07:00:00,1.124,0.57,0.95,0.60827625,129.8,135,342,9.462311
2025-03-10 08:00:00,0.878,0.47,0.82,0.70710677,128.0,148,14,44.999985
2025-03-10 09:00:00,1.841,0.43,0.78,0.7211103,330.4,126,40,303.69006
2025-03-10 10:00:00,1.95,0.94,1.27,1.7029387,298.9,32,315,273.36646
2025-03-10 11:00:00,1.617,1.45,2.5,2.5317976,293.6,358,286,279.09027
2025-03-10 12:00:00,2.192,1.79,2.28,3.6013885,311.1,342,285,271.59113
2025-03-10 13:00:00,2.184,2.26,2.91,4.418144,304.4,317,297,264.80557
2025-03-10 14:00:00,2.301,2.71,4.71,4.4922156,310.9,295,287,253.17859
2025-03-10 15:00:00,2.338,3.45,4.49,4.031129,340.0,271,282,240.25513
2025-03-10 16:00:00,2.685,3.07,3.4,3.9698865,350.0,251,272,229.08562
2025-03-10 17:00:00,3.429,2.62,2.96,3.940812,5.487,241,258,215.7067
2025-03-10 18:00:00,3.195,3.04,3.11,4.0853395,344.6,207,222,201.54099
2025-03-10 19:00:00,1.104,3.45,3.67,3.2015622,354.4,181,197,194.47029
2025-03-10 20:00:00,1.19,2.56,3.16,2.4186773,357.1,184,191,187.12502
2025-03-10 21:00:00,0.393,2.91,1.8,1.9026297,41.78,168,180,176.98721
2025-03-10 22:00:00,0.585,2.27,1.84,1.8439089,135.6,172,158,167.47119
2025-03-10 23:00:00,0.0,2.08,1.71,1.8384776,0.0,145,159,157.61987
2025-03-11 00:00:00,0.279,2.14,1.98,1.8357561,17.62,127,135,150.64224
2025-03-11 01:00:00,0.025,1.46,1.8,1.8384776,126.6,158,146,157.61987
2025-03-11 02:00:00,0.795,1.56,1.97,1.8973665,138.1,186,156,161.56505
2025-03-11 03:00:00,0.0,2.15,1.5,2.0615528,0.0,179,176,165.96376
2025-03-11 04:00:00,0.868,2.56,1.46,2.0615528,112.8,176,196,165.96376
2025-03-11 05:00:00,0.878,2.65,1.97,1.8384776,114.0,177,156,157.61987
2025-03-11 06:00:00,0.612,2.35,1.92,1.4764823,54.44,182,141,151.69923
2025-03-11 07:00:00,0.425,2.15,0.81,1.2041595,134.2,183,187,138.36646
2025-03-11 08:00:00,0.75,1.73,0.63,1.2206556,327.5,170,252,145.00798
2025-03-11 09:00:00,0.882,1.25,0.42,1.0630146,270.8,151,135,228.81409
2025-03-11 10:00:00,1.603,0.59,1.1,2.280351,318.6,340,5,254.74487
2025-03-11 11:00:00,1.899,1.33,2.69,2.942788,322.0,340,312,260.2176
2025-03-11 12:00:00,2.24,1.98,3.97,3.3734255,282.9,344,319,258.02386
2025-03-11 13:00:00,2.666,1.97,4.62,3.7643058,309.9,324,321,253.00919
2025-03-11 14:00:00,1.963,2.04,5.1,3.9217343,308.4,298,318,250.641
2025-03-11 15:00:00,2.59,2.04,5.4,3.733631,356.5,281,321,249.62357
2025-03-11 16:00:00,3.431,2.07,4.9,3.5735137,352.7,277,321,252.07208
2025-03-11 17:00:00,3.208,2.21,4.69,3.4176016,350.6,257,326,249.44395
2025-03-11 18:00:00,0.978,2.19,3.91,2.863564,22.17,225,320,245.22485
2025-03-11 19:00:00,0.76,1.99,3.55,1.9723083,18.83,208,328,239.53445
2025-03-11 20:00:00,0.211,1.45,2.05,1.1313709,101.3,184,313,225.0
2025-03-11 21:00:00,0.453,1.5,1.17,0.5830952,103.5,127,20,149.03624
2025-03-11 22:00:00,0.755,1.28,0.36,0.7211103,47.72,141,304,123.69006
2025-03-11 23:00:00,0.116,1.5,0.28,0.42426407,110.0,88,225,135.0
2025-03-12 00:00:00,0.009,1.3,0.32,0.2,120.2,74,342,180.0
2025-03-12 01:00:00,0.514,0.73,0.2,0.3,42.65,74,360,270.0
2025-03-12 02:00:00,0.444,0.4,0.9,0.22360681,123.8,97,360,296.56506
2025-03-12 03:00:00,0.284,0.11,0.41,0.31622776,127.1,117,346,18.434952
2025-03-12 04:00:00,1.386,0.22,0.63,0.64031243,127.8,117,342,51.34018
2025-03-12 05:00:00,0.972,0.34,0.22,0.6708204,124.3,117,243,63.43495
2025-03-12 06:00:00,0.787,0.39,0.36,0.7615773,123.7,130,236,66.8014
2025-03-12 07:00:00,0.821,0.32,0.22,0.781025,132.3,141,117,50.194427
2025-03-12 08:00:00,0.0,0.22,0.45,0.72801095,0.0,153,27,15.945404
2025-03-12 09:00:00,1.069,0.11,0.81,1.8357561,282.2,117,7,330.64227
2025-03-12 10:00:00,3.193,0.6,1.53,2.9068882,336.4,24,328,310.8151
2025-03-12 11:00:00,3.311,1.31,2.76,3.5510561,333.5,353,316,302.34747
2025-03-12 12:00:00,2.808,1.93,3.68,3.7121422,315.5,343,313,297.25534
2025-03-12 13:00:00,2.565,2.58,4.25,3.6674242,320.9,328,311,295.86633
2025-03-12 14:00:00,2.115,2.9,4.89,3.4539833,313.9,318,311,292.10944
2025-03-12 15:00:00,2.799,2.77,5.09,3.1953092,330.9,311,313,290.1363
2025-03-12 16:00:00,2.82,2.69,4.95,2.886174,334.8,305,315,284.03625
2025-03-12 17:00:00,2.276,2.43,4.24,2.6476402,322.5,302,315,280.88553
2025-03-12 18:00:00,2.135,2.04,3.54,2.3194828,337.1,301,315,277.4314
2025-03-12 19:00:00,1.518,1.47,2.83,1.7117243,337.4,305,315,276.70984
2025-03-12 20:00:00,0.529,1.17,2.0,1.3,5.999,310,307,270.0
2025-03-12 21:00:00,0.019,0.57,0.64,0.60827625,26.71,308,309,260.5377
2025-03-12 22:00:00,0.101,0.32,0.67,0.36055514,71.59,219,207,236.30994
2025-03-12 23:00:00,0.378,0.25,1.0,0.1,89.5,191,233,270.0
2025-03-13 00:00:00,0.0,0.4,0.92,0.2,0.0,180,221,270.0
2025-03-13 01:00:00,0.305,0.35,0.67,0.2,115.5,172,207,270.0
2025-03-13 02:00:00,0.0,0.57,0.41,0.22360681,0.0,165,166,243.43495
2025-03-13 03:00:00,0.08,0.72,0.1,0.42426407,237.7,168,180,225.0
2025-03-13 04:00:00,0.0,0.8,0.51,0.28284273,0.0,176,191,225.0
2025-03-13 05:00:00,0.857,0.7,0.57,0.41231057,232.7,184,225,345.96375
2025-03-13 06:00:00,0.48,0.25,0.45,0.94868326,5.648,169,243,341.56506
2025-03-13 07:00:00,1.62,0.05,0.1,1.4142135,343.6,90,360,351.8699
2025-03-13 08:00:00,0.328,0.6,0.81,1.8439089,287.6,42,330,347.4712
2025-03-13 09:00:00,0.38,1.1,1.61,2.1931713,321.0,30,353,335.77228
2025-03-13 10:00:00,2.014,1.43,2.38,2.4207437,336.9,12,338,321.70984
2025-03-13 11:00:00,2.489,2.1,3.13,3.04795,342.2,3,333,318.9909
2025-03-13 12:00:00,2.287,2.62,4.16,3.748333,331.9,352,325,313.91907
2025-03-13 13:00:00,2.616,3.37,5.03,4.1773195,334.6,345,319,312.08917
2025-03-13 14:00:00,2.699,3.65,5.39,3.9824615,337.4,337,320,308.88452
2025-03-13 15:00:00,3.263,3.76,5.26,3.720215,346.9,333,321,306.25385
2025-03-13 16:00:00,3.259,3.55,5.25,3.3015149,336.1,328,320,305.13422
2025-03-13 17:00:00,2.214,3.11,4.96,2.6925824,331.1,323,318,301.3287
2025-03-13 18:00:00,1.346,2.5,4.1,2.0124612,316.7,323,317,296.56506
2025-03-13 19:00:00,0.603,1.81,3.06,1.4142135,292.1,321,322,278.1301
2025-03-13 20:00:00,0.247,1.38,2.64,1.0049876,321.5,311,299,264.28943
2025-03-13 21:00:00,0.281,0.87,1.75,0.89442724,274.0,294,301,243.43495
2025-03-13 22:00:00,0.836,0.61,1.08,0.7211103,310.0,279,304,236.30994
2025-03-13 23:00:00,1.051,0.22,0.72,0.64031243,279.8,243,304,231.3402
2025-03-14 00:00:00,0.597,0.05,0.36,0.5,104.2,180,214,233.1301
2025-03-14 01:00:00,0.439,0.05,0.22,0.4,229.7,90,27,270.0
2025-03-14 02:00:00,0.817,0.22,0.78,0.5,292.7,63,320,306.8699
2025-03-14 03:00:00,1.169,0.32,1.13,0.64031243,339.5,321,315,321.3402
2025-03-14 04:00:00,1.262,0.72,1.39,0.6324555,300.7,304,330,341.56506
2025-03-14 05:00:00,0.343,1.46,1.39,0.8,15.79,329,330,360.0
2025-03-14 06:00:00,0.481,1.39,1.5,0.9,356.1,322,323,360.0
